% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=644826524, Mon Jul 23 14:33:19 2012
25 250 1.62924666374 0 0 1.34129986252 1.50611181901 1.56623168347 1.65138316635 1.81455354442 1.70395513818 1.39873918473 1.6368125647 1.53658321671 1.38504432284
26 260 1.49719752595 0 0 1.23636679424 1.37189057847 1.42594227509 1.51127807333 1.64926343455 1.56200836968 1.28657097297 1.49564678384 1.41645796323 1.27000675818
27 270 1.5051521426 0 0 1.23511073441 1.36194281708 1.46776198871 1.49483483331 1.64999212222 1.5610994622 1.29860377685 1.4927733634 1.42108021544 1.27152659581
28 280 1.43330951281 0 0 1.17147397732 1.2927941993 1.39385513986 1.40410194732 1.56230575058 1.48381291791 1.2281382582 1.40417560036 1.33965590379 1.20846167274
29 290 1.38141258993 0 0 1.12131439714 1.23421472589 1.32977276989 1.34754933566 1.50162651044 1.43888867146 1.18688966525 1.33770086928 1.32327253932 1.16296759609
30 300 1.2695529557 0 0 1.02127939754 1.11685719806 1.20714556032 1.23460101178 1.38765598385 1.32712012245 1.07768366875 1.21311410941 1.20696382519 1.05314472088
31 310 1.28920813095 0 0 1.02485748042 1.15948982281 1.24840619432 1.27067652082 1.40802634224 1.34375734759 1.12297986683 1.21484212227 1.25788733423 1.05229576348
32 320 1.21371538079 0 0 0.981290354243 1.07922852044 1.16655233721 1.19518061399 1.31060152613 1.26958639687 1.04674644483 1.12980036172 1.1715396508 0.994461726866
2 20 4.22517997204 0 0 4.24559649305 4.27093347675 4.2080921455 4.21621052056 4.34489939471 4.23993095283 4.18049366123 4.2747849353 4.21983431739 4.19315902837
3 30 4.15382700526 0 0 4.22442965143 4.14073994154 4.10240764498 4.10694470448 4.22443648492 4.11766388536 4.04861306435 4.19637638702 4.0961162193 4.22914923925
4 40 3.891084418 0 0 3.91095047052 3.84335631761 3.80024188277 3.84604998322 3.90270022698 3.89513043139 3.7293025742 3.87327991466 3.89064058623 3.91618127923
5 50 3.6043587724 0 0 3.56673368369 3.50668507382 3.47478306804 3.57170378832 3.55868314765 3.56983944757 3.40886146638 3.53901007772 3.58184596328 3.61008288158
6 60 3.42959833156 0 0 3.3672037676 3.36135558212 3.29982187754 3.4636875507 3.33055771425 3.40605262383 3.22206071091 3.31932458329 3.35949042544 3.42446980972
7 70 3.07404126742 0 0 2.9803364978 2.97530395358 2.93842995194 3.07602956049 2.97066797461 3.0072005928 2.88646686468 2.96604171299 2.96569410975 3.04448104826
