Iteration,Objective,Score,MinOut,MaxOut,stdDevMinOutPos,stdDevMinOutNeg,StdDevMaxOutPos,StdDevMaxOutNeg,HyperplanePercentage
788,1.0593e+06,0,-0.804271,-nan,3.34155e-05,3.92537e-05,-nan,-nan,3.63576e-15
789,1.05929e+06,0,-0.804272,-nan,3.3416e-05,3.9255e-05,-nan,-nan,3.63559e-15
790,1.05929e+06,0,-0.804272,-nan,3.34166e-05,3.92562e-05,-nan,-nan,3.63542e-15
791,1.05929e+06,0,-0.804273,-nan,3.34171e-05,3.92575e-05,-nan,-nan,3.63525e-15
792,1.05929e+06,0,-0.804274,-nan,3.34176e-05,3.92587e-05,-nan,-nan,3.63509e-15
793,1.05929e+06,0,-0.804274,-nan,3.34074e-05,3.92736e-05,-nan,-nan,3.63492e-15
794,1.05929e+06,0,-0.804275,-nan,3.3408e-05,3.92748e-05,-nan,-nan,3.63475e-15
795,1.05928e+06,0,-0.804276,-nan,3.34085e-05,3.9276e-05,-nan,-nan,3.63458e-15
796,1.05928e+06,0,-0.804277,-nan,3.3409e-05,3.92771e-05,-nan,-nan,3.63441e-15
797,1.05928e+06,0,-0.804277,-nan,3.34095e-05,3.92783e-05,-nan,-nan,3.63424e-15
798,1.05928e+06,0,-0.804278,-nan,3.341e-05,3.92794e-05,-nan,-nan,3.63407e-15
799,1.05928e+06,0,-0.804279,-nan,3.34158e-05,3.92737e-05,-nan,-nan,3.6339e-15
800,1.05928e+06,0,-0.804279,-nan,3.34163e-05,3.92749e-05,-nan,-nan,3.63374e-15
801,1.05927e+06,0,-0.80428,-nan,3.34167e-05,3.9276e-05,-nan,-nan,3.63357e-15
802,1.05927e+06,0,-0.80428,-nan,3.34172e-05,3.9277e-05,-nan,-nan,3.6334e-15
803,1.05927e+06,0,-0.804281,-nan,3.3423e-05,3.92713e-05,-nan,-nan,3.63323e-15
804,1.05927e+06,0,-0.804282,-nan,3.34235e-05,3.92724e-05,-nan,-nan,3.63306e-15
805,1.05927e+06,0,-0.804282,-nan,3.34239e-05,3.92734e-05,-nan,-nan,3.63289e-15
806,1.05927e+06,0,-0.804283,-nan,3.34244e-05,3.92745e-05,-nan,-nan,3.63272e-15
807,1.05926e+06,0,-0.804284,-nan,3.34248e-05,3.92755e-05,-nan,-nan,3.63255e-15
808,1.05926e+06,0,-0.804284,-nan,3.34252e-05,3.92765e-05,-nan,-nan,3.63238e-15
809,1.05926e+06,0,-0.804285,-nan,3.34257e-05,3.92775e-05,-nan,-nan,3.63221e-15
810,1.05926e+06,0,-0.804285,-nan,3.34261e-05,3.92785e-05,-nan,-nan,3.63204e-15
811,1.05926e+06,0,-0.804286,-nan,3.34265e-05,3.92795e-05,-nan,-nan,3.63187e-15
812,1.05926e+06,0,-0.804286,-nan,3.34269e-05,3.92804e-05,-nan,-nan,3.6317e-15
813,1.05926e+06,0,-0.804287,-nan,3.34273e-05,3.92814e-05,-nan,-nan,3.63153e-15
814,1.05926e+06,0,-0.804288,-nan,3.34277e-05,3.92823e-05,-nan,-nan,3.63136e-15
815,1.05925e+06,0,-0.804288,-nan,3.34281e-05,3.92833e-05,-nan,-nan,3.63119e-15
816,1.05925e+06,0,-0.804289,-nan,3.34339e-05,3.92774e-05,-nan,-nan,3.63102e-15
817,1.05925e+06,0,-0.804289,-nan,3.34343e-05,3.92783e-05,-nan,-nan,3.63085e-15
818,1.05925e+06,0,-0.80429,-nan,3.34347e-05,3.92792e-05,-nan,-nan,3.63068e-15
819,1.05925e+06,0,-0.80429,-nan,3.34351e-05,3.92801e-05,-nan,-nan,3.63051e-15
820,1.05925e+06,0,-0.804291,-nan,3.34354e-05,3.92809e-05,-nan,-nan,3.63034e-15
821,1.05925e+06,0,-0.804291,-nan,3.34358e-05,3.92818e-05,-nan,-nan,3.63017e-15
822,1.05925e+06,0,-0.804292,-nan,3.34362e-05,3.92827e-05,-nan,-nan,3.63e-15
823,1.05924e+06,0,-0.804292,-nan,3.34365e-05,3.92835e-05,-nan,-nan,3.62983e-15
824,1.05924e+06,0,-0.804293,-nan,3.34369e-05,3.92843e-05,-nan,-nan,3.62966e-15
825,1.05924e+06,0,-0.804293,-nan,3.34373e-05,3.92852e-05,-nan,-nan,3.62949e-15
826,1.05924e+06,0,-0.804294,-nan,3.34376e-05,3.9286e-05,-nan,-nan,3.62932e-15
827,1.05924e+06,0,-0.804294,-nan,3.3438e-05,3.92868e-05,-nan,-nan,3.62915e-15
828,1.05924e+06,0,-0.804295,-nan,3.34383e-05,3.92876e-05,-nan,-nan,3.62898e-15
829,1.05924e+06,0,-0.804295,-nan,3.34387e-05,3.92884e-05,-nan,-nan,3.62881e-15
830,1.05924e+06,0,-0.804296,-nan,3.3439e-05,3.92892e-05,-nan,-nan,3.62864e-15
831,1.05923e+06,0,-0.804296,-nan,3.34393e-05,3.92899e-05,-nan,-nan,3.62847e-15
832,1.05923e+06,0,-0.804296,-nan,3.34397e-05,3.92907e-05,-nan,-nan,3.6283e-15
833,1.05923e+06,0,-0.804297,-nan,3.344e-05,3.92914e-05,-nan,-nan,3.62813e-15
834,1.05923e+06,0,-0.804297,-nan,3.34403e-05,3.92922e-05,-nan,-nan,3.62796e-15
835,1.05923e+06,0,-0.804298,-nan,3.34406e-05,3.92929e-05,-nan,-nan,3.62779e-15
836,1.05923e+06,0,-0.804298,-nan,3.34409e-05,3.92936e-05,-nan,-nan,3.62762e-15
837,1.05923e+06,0,-0.804299,-nan,3.34413e-05,3.92944e-05,-nan,-nan,3.62745e-15
838,1.05923e+06,0,-0.804299,-nan,3.34416e-05,3.92951e-05,-nan,-nan,3.62728e-15
839,1.05923e+06,0,-0.804299,-nan,3.34419e-05,3.92958e-05,-nan,-nan,3.62711e-15
840,1.05923e+06,0,-0.8043,-nan,3.34422e-05,3.92965e-05,-nan,-nan,3.62694e-15
841,1.05922e+06,0,-0.8043,-nan,3.34425e-05,3.92971e-05,-nan,-nan,3.62677e-15
842,1.05922e+06,0,-0.804301,-nan,3.34428e-05,3.92978e-05,-nan,-nan,3.62659e-15
843,1.05922e+06,0,-0.804301,-nan,3.3443e-05,3.92985e-05,-nan,-nan,3.62642e-15
844,1.05922e+06,0,-0.804301,-nan,3.34433e-05,3.92991e-05,-nan,-nan,3.62625e-15
845,1.05922e+06,0,-0.804302,-nan,3.34436e-05,3.92998e-05,-nan,-nan,3.62608e-15
846,1.05922e+06,0,-0.804302,-nan,3.34439e-05,3.93004e-05,-nan,-nan,3.62591e-15
847,1.05922e+06,0,-0.804303,-nan,3.34442e-05,3.93011e-05,-nan,-nan,3.62574e-15
848,1.05922e+06,0,-0.804303,-nan,3.34444e-05,3.93017e-05,-nan,-nan,3.62557e-15
849,1.05922e+06,0,-0.804303,-nan,3.34447e-05,3.93023e-05,-nan,-nan,3.6254e-15
850,1.05922e+06,0,-0.804304,-nan,3.3445e-05,3.93029e-05,-nan,-nan,3.62523e-15
851,1.05922e+06,0,-0.804304,-nan,3.34452e-05,3.93035e-05,-nan,-nan,3.62506e-15
852,1.05921e+06,0,-0.804304,-nan,3.34455e-05,3.93041e-05,-nan,-nan,3.62488e-15
853,1.05921e+06,0,-0.804305,-nan,3.34458e-05,3.93047e-05,-nan,-nan,3.62471e-15
854,1.05921e+06,0,-0.804305,-nan,3.3446e-05,3.93053e-05,-nan,-nan,3.62454e-15
855,1.05921e+06,0,-0.804305,-nan,3.34463e-05,3.93059e-05,-nan,-nan,3.62437e-15
856,1.05921e+06,0,-0.804306,-nan,3.34465e-05,3.93065e-05,-nan,-nan,3.6242e-15
857,1.05921e+06,0,-0.804306,-nan,3.34468e-05,3.9307e-05,-nan,-nan,3.62403e-15
858,1.05921e+06,0,-0.804306,-nan,3.3447e-05,3.93076e-05,-nan,-nan,3.62386e-15
859,1.05921e+06,0,-0.804307,-nan,3.34472e-05,3.93081e-05,-nan,-nan,3.62369e-15
860,1.05921e+06,0,-0.804307,-nan,3.34475e-05,3.93087e-05,-nan,-nan,3.62352e-15
861,1.05921e+06,0,-0.804307,-nan,3.34477e-05,3.93092e-05,-nan,-nan,3.62334e-15
862,1.05921e+06,0,-0.804308,-nan,3.34479e-05,3.93098e-05,-nan,-nan,3.62317e-15
863,1.05921e+06,0,-0.804308,-nan,3.34482e-05,3.93103e-05,-nan,-nan,3.623e-15
864,1.05921e+06,0,-0.804308,-nan,3.34484e-05,3.93108e-05,-nan,-nan,3.62283e-15
865,1.0592e+06,0,-0.804309,-nan,3.34486e-05,3.93113e-05,-nan,-nan,3.62266e-15
866,1.0592e+06,0,-0.804309,-nan,3.34489e-05,3.93118e-05,-nan,-nan,3.62249e-15
867,1.0592e+06,0,-0.804309,-nan,3.34491e-05,3.93123e-05,-nan,-nan,3.62232e-15
868,1.0592e+06,0,-0.804309,-nan,3.34493e-05,3.93128e-05,-nan,-nan,3.62214e-15
869,1.0592e+06,0,-0.80431,-nan,3.34495e-05,3.93133e-05,-nan,-nan,3.62197e-15
870,1.0592e+06,0,-0.80431,-nan,3.34497e-05,3.93138e-05,-nan,-nan,3.6218e-15
871,1.0592e+06,0,-0.80431,-nan,3.34499e-05,3.93143e-05,-nan,-nan,3.62163e-15
872,1.0592e+06,0,-0.804311,-nan,3.34501e-05,3.93147e-05,-nan,-nan,3.62146e-15
873,1.0592e+06,0,-0.804311,-nan,3.34503e-05,3.93152e-05,-nan,-nan,3.62129e-15
874,1.0592e+06,0,-0.804311,-nan,3.34505e-05,3.93157e-05,-nan,-nan,3.62111e-15
875,1.0592e+06,0,-0.804311,-nan,3.34507e-05,3.93161e-05,-nan,-nan,3.62094e-15
876,1.0592e+06,0,-0.804312,-nan,3.34509e-05,3.93166e-05,-nan,-nan,3.62077e-15
877,1.0592e+06,0,-0.804312,-nan,3.34511e-05,3.9317e-05,-nan,-nan,3.6206e-15
878,1.0592e+06,0,-0.804312,-nan,3.34513e-05,3.93174e-05,-nan,-nan,3.62043e-15
879,1.0592e+06,0,-0.804312,-nan,3.34515e-05,3.93179e-05,-nan,-nan,3.62026e-15
880,1.05919e+06,0,-0.804313,-nan,3.34517e-05,3.93183e-05,-nan,-nan,3.62008e-15
881,1.05919e+06,0,-0.804313,-nan,3.34519e-05,3.93187e-05,-nan,-nan,3.61991e-15
882,1.05919e+06,0,-0.804313,-nan,3.34521e-05,3.93191e-05,-nan,-nan,3.61974e-15
883,1.05919e+06,0,-0.804313,-nan,3.34522e-05,3.93196e-05,-nan,-nan,3.61957e-15
884,1.05919e+06,0,-0.804314,-nan,3.34524e-05,3.932e-05,-nan,-nan,3.6194e-15
885,1.05919e+06,0,-0.804314,-nan,3.34526e-05,3.93204e-05,-nan,-nan,3.61923e-15
886,1.05919e+06,0,-0.804314,-nan,3.34528e-05,3.93208e-05,-nan,-nan,3.61905e-15
887,1.05919e+06,0,-0.804314,-nan,3.34529e-05,3.93212e-05,-nan,-nan,3.61888e-15
888,1.05919e+06,0,-0.804314,-nan,3.34531e-05,3.93215e-05,-nan,-nan,3.61871e-15
889,1.05919e+06,0,-0.804315,-nan,3.34533e-05,3.93219e-05,-nan,-nan,3.61854e-15
890,1.05919e+06,0,-0.804315,-nan,3.34534e-05,3.93223e-05,-nan,-nan,3.61837e-15
891,1.05919e+06,0,-0.804315,-nan,3.34536e-05,3.93227e-05,-nan,-nan,3.61819e-15
892,1.05919e+06,0,-0.804315,-nan,3.34538e-05,3.93231e-05,-nan,-nan,3.61802e-15
893,1.05919e+06,0,-0.804316,-nan,3.34539e-05,3.93234e-05,-nan,-nan,3.61785e-15
894,1.05919e+06,0,-0.804316,-nan,3.34541e-05,3.93238e-05,-nan,-nan,3.61768e-15
895,1.05919e+06,0,-0.804316,-nan,3.34542e-05,3.93241e-05,-nan,-nan,3.61751e-15
896,1.05919e+06,0,-0.804316,-nan,3.34544e-05,3.93245e-05,-nan,-nan,3.61734e-15
897,1.05919e+06,0,-0.804316,-nan,3.34546e-05,3.93248e-05,-nan,-nan,3.61716e-15
898,1.05919e+06,0,-0.804317,-nan,3.34547e-05,3.93252e-05,-nan,-nan,3.61699e-15
899,1.05918e+06,0,-0.804317,-nan,3.34549e-05,3.93255e-05,-nan,-nan,3.61682e-15
900,1.05918e+06,0,-0.804317,-nan,3.3455e-05,3.93259e-05,-nan,-nan,3.61665e-15
901,1.05918e+06,0,-0.804317,-nan,3.34552e-05,3.93262e-05,-nan,-nan,3.61648e-15
902,1.05918e+06,0,-0.804317,-nan,3.34553e-05,3.93265e-05,-nan,-nan,3.6163e-15
903,1.05918e+06,0,-0.804318,-nan,3.34554e-05,3.93269e-05,-nan,-nan,3.61613e-15
904,1.05918e+06,0,-0.804318,-nan,3.34556e-05,3.93272e-05,-nan,-nan,3.61596e-15
905,1.05918e+06,0,-0.804318,-nan,3.34557e-05,3.93275e-05,-nan,-nan,3.61579e-15
906,1.05918e+06,0,-0.804318,-nan,3.34559e-05,3.93278e-05,-nan,-nan,3.61562e-15
907,1.05918e+06,0,-0.804318,-nan,3.3456e-05,3.93281e-05,-nan,-nan,3.61544e-15
908,1.05918e+06,0,-0.804319,-nan,3.34561e-05,3.93284e-05,-nan,-nan,3.61527e-15
909,1.05918e+06,0,-0.804319,-nan,3.34563e-05,3.93287e-05,-nan,-nan,3.6151e-15
910,1.05918e+06,0,-0.804319,-nan,3.34564e-05,3.9329e-05,-nan,-nan,3.61493e-15
911,1.05918e+06,0,-0.804319,-nan,3.34565e-05,3.93293e-05,-nan,-nan,3.61476e-15
912,1.05918e+06,0,-0.804319,-nan,3.34566e-05,3.93296e-05,-nan,-nan,3.61458e-15
913,1.05918e+06,0,-0.804319,-nan,3.34568e-05,3.93299e-05,-nan,-nan,3.61441e-15
914,1.05918e+06,0,-0.80432,-nan,3.34569e-05,3.93302e-05,-nan,-nan,3.61424e-15
915,1.05918e+06,0,-0.80432,-nan,3.3457e-05,3.93305e-05,-nan,-nan,3.61407e-15
916,1.05918e+06,0,-0.80432,-nan,3.34571e-05,3.93307e-05,-nan,-nan,3.61389e-15
917,1.05918e+06,0,-0.80432,-nan,3.34573e-05,3.9331e-05,-nan,-nan,3.61372e-15
918,1.05918e+06,0,-0.80432,-nan,3.34574e-05,3.93313e-05,-nan,-nan,3.61355e-15
919,1.05918e+06,0,-0.80432,-nan,3.34575e-05,3.93316e-05,-nan,-nan,3.61338e-15
920,1.05918e+06,0,-0.804321,-nan,3.34576e-05,3.93318e-05,-nan,-nan,3.61321e-15
921,1.05918e+06,0,-0.804321,-nan,3.34577e-05,3.93321e-05,-nan,-nan,3.61303e-15
922,1.05917e+06,0,-0.804321,-nan,3.34579e-05,3.93323e-05,-nan,-nan,3.61286e-15
923,1.05917e+06,0,-0.804321,-nan,3.3458e-05,3.93326e-05,-nan,-nan,3.61269e-15
924,1.05917e+06,0,-0.804321,-nan,3.34581e-05,3.93328e-05,-nan,-nan,3.61252e-15
925,1.05917e+06,0,-0.804321,-nan,3.34582e-05,3.93331e-05,-nan,-nan,3.61234e-15
926,1.05917e+06,0,-0.804321,-nan,3.34583e-05,3.93333e-05,-nan,-nan,3.61217e-15
927,1.05917e+06,0,-0.804322,-nan,3.34584e-05,3.93336e-05,-nan,-nan,3.612e-15
928,1.05917e+06,0,-0.804322,-nan,3.34585e-05,3.93338e-05,-nan,-nan,3.61183e-15
929,1.05917e+06,0,-0.804322,-nan,3.34586e-05,3.93341e-05,-nan,-nan,3.61166e-15
930,1.05917e+06,0,-0.804322,-nan,3.34587e-05,3.93343e-05,-nan,-nan,3.61148e-15
931,1.05917e+06,0,-0.804322,-nan,3.34588e-05,3.93345e-05,-nan,-nan,3.61131e-15
932,1.05917e+06,0,-0.804322,-nan,3.34589e-05,3.93348e-05,-nan,-nan,3.61114e-15
933,1.05917e+06,0,-0.804322,-nan,3.3459e-05,3.9335e-05,-nan,-nan,3.61097e-15
934,1.05917e+06,0,-0.804322,-nan,3.34591e-05,3.93352e-05,-nan,-nan,3.61079e-15
935,1.05917e+06,0,-0.804323,-nan,3.34592e-05,3.93354e-05,-nan,-nan,3.61062e-15
936,1.05917e+06,0,-0.804323,-nan,3.34593e-05,3.93357e-05,-nan,-nan,3.61045e-15
937,1.05917e+06,0,-0.804323,-nan,3.34594e-05,3.93359e-05,-nan,-nan,3.61028e-15
938,1.05917e+06,0,-0.804323,-nan,3.34595e-05,3.93361e-05,-nan,-nan,3.61011e-15
939,1.05917e+06,0,-0.804323,-nan,3.34596e-05,3.93363e-05,-nan,-nan,3.60993e-15
940,1.05917e+06,0,-0.804323,-nan,3.34597e-05,3.93365e-05,-nan,-nan,3.60976e-15
941,1.05917e+06,0,-0.804323,-nan,3.34598e-05,3.93367e-05,-nan,-nan,3.60959e-15
942,1.05917e+06,0,-0.804323,-nan,3.34599e-05,3.93369e-05,-nan,-nan,3.60942e-15
943,1.05917e+06,0,-0.804324,-nan,3.346e-05,3.93371e-05,-nan,-nan,3.60924e-15
944,1.05917e+06,0,-0.804324,-nan,3.346e-05,3.93373e-05,-nan,-nan,3.60907e-15
945,1.05917e+06,0,-0.804324,-nan,3.34601e-05,3.93375e-05,-nan,-nan,3.6089e-15
946,1.05917e+06,0,-0.804324,-nan,3.34602e-05,3.93377e-05,-nan,-nan,3.60873e-15
947,1.05917e+06,0,-0.804324,-nan,3.34603e-05,3.93379e-05,-nan,-nan,3.60856e-15
948,1.05917e+06,0,-0.804324,-nan,3.34604e-05,3.93381e-05,-nan,-nan,3.60838e-15
949,1.05917e+06,0,-0.804324,-nan,3.34605e-05,3.93383e-05,-nan,-nan,3.60821e-15
950,1.05917e+06,0,-0.804324,-nan,3.34605e-05,3.93385e-05,-nan,-nan,3.60804e-15
951,1.05917e+06,0,-0.804324,-nan,3.34606e-05,3.93386e-05,-nan,-nan,3.60787e-15
952,1.05917e+06,0,-0.804325,-nan,3.34607e-05,3.93388e-05,-nan,-nan,3.60769e-15
953,1.05917e+06,0,-0.804325,-nan,3.34608e-05,3.9339e-05,-nan,-nan,3.60752e-15
954,1.05917e+06,0,-0.804325,-nan,3.34609e-05,3.93392e-05,-nan,-nan,3.60735e-15
955,1.05917e+06,0,-0.804325,-nan,3.34609e-05,3.93393e-05,-nan,-nan,3.60718e-15
956,1.05916e+06,0,-0.804325,-nan,3.3461e-05,3.93395e-05,-nan,-nan,3.607e-15
957,1.05916e+06,0,-0.804325,-nan,3.34611e-05,3.93397e-05,-nan,-nan,3.60683e-15
958,1.05916e+06,0,-0.804325,-nan,3.34612e-05,3.93399e-05,-nan,-nan,3.60666e-15
959,1.05916e+06,0,-0.804325,-nan,3.34612e-05,3.934e-05,-nan,-nan,3.60649e-15
960,1.05916e+06,0,-0.804325,-nan,3.34613e-05,3.93402e-05,-nan,-nan,3.60632e-15
961,1.05916e+06,0,-0.804325,-nan,3.34614e-05,3.93403e-05,-nan,-nan,3.60614e-15
962,1.05916e+06,0,-0.804326,-nan,3.34615e-05,3.93405e-05,-nan,-nan,3.60597e-15
963,1.05916e+06,0,-0.804326,-nan,3.34615e-05,3.93407e-05,-nan,-nan,3.6058e-15
964,1.05916e+06,0,-0.804326,-nan,3.34616e-05,3.93408e-05,-nan,-nan,3.60563e-15
965,1.05916e+06,0,-0.804326,-nan,3.34617e-05,3.9341e-05,-nan,-nan,3.60545e-15
966,1.05916e+06,0,-0.804326,-nan,3.34617e-05,3.93411e-05,-nan,-nan,3.60528e-15
967,1.05916e+06,0,-0.804326,-nan,3.34618e-05,3.93413e-05,-nan,-nan,3.60511e-15
968,1.05916e+06,0,-0.804326,-nan,3.34619e-05,3.93414e-05,-nan,-nan,3.60494e-15
969,1.05916e+06,0,-0.804326,-nan,3.34619e-05,3.93416e-05,-nan,-nan,3.60476e-15
970,1.05916e+06,0,-0.804326,-nan,3.3462e-05,3.93417e-05,-nan,-nan,3.60459e-15
971,1.05916e+06,0,-0.804326,-nan,3.34621e-05,3.93419e-05,-nan,-nan,3.60442e-15
972,1.05916e+06,0,-0.804326,-nan,3.34621e-05,3.9342e-05,-nan,-nan,3.60425e-15
973,1.05916e+06,0,-0.804327,-nan,3.34622e-05,3.93421e-05,-nan,-nan,3.60408e-15
974,1.05916e+06,0,-0.804327,-nan,3.34622e-05,3.93423e-05,-nan,-nan,3.6039e-15
975,1.05916e+06,0,-0.804327,-nan,3.34623e-05,3.93424e-05,-nan,-nan,3.60373e-15
976,1.05916e+06,0,-0.804327,-nan,3.34624e-05,3.93426e-05,-nan,-nan,3.60356e-15
977,1.05916e+06,0,-0.804327,-nan,3.34624e-05,3.93427e-05,-nan,-nan,3.60339e-15
978,1.05916e+06,0,-0.804327,-nan,3.34625e-05,3.93428e-05,-nan,-nan,3.60321e-15
979,1.05916e+06,0,-0.804327,-nan,3.34625e-05,3.9343e-05,-nan,-nan,3.60304e-15
980,1.05916e+06,0,-0.804327,-nan,3.34626e-05,3.93431e-05,-nan,-nan,3.60287e-15
981,1.05916e+06,0,-0.804327,-nan,3.34626e-05,3.93432e-05,-nan,-nan,3.6027e-15
982,1.05916e+06,0,-0.804327,-nan,3.34627e-05,3.93433e-05,-nan,-nan,3.60252e-15
983,1.05916e+06,0,-0.804327,-nan,3.34628e-05,3.93435e-05,-nan,-nan,3.60235e-15
984,1.05916e+06,0,-0.804327,-nan,3.34628e-05,3.93436e-05,-nan,-nan,3.60218e-15
985,1.05916e+06,0,-0.804327,-nan,3.34629e-05,3.93437e-05,-nan,-nan,3.60201e-15
986,1.05916e+06,0,-0.804328,-nan,3.34629e-05,3.93438e-05,-nan,-nan,3.60183e-15
987,1.05916e+06,0,-0.804328,-nan,3.3463e-05,3.93439e-05,-nan,-nan,3.60166e-15
988,1.05916e+06,0,-0.804328,-nan,3.3463e-05,3.93441e-05,-nan,-nan,3.60149e-15
989,1.05916e+06,0,-0.804328,-nan,3.34631e-05,3.93442e-05,-nan,-nan,3.60132e-15
990,1.05916e+06,0,-0.804328,-nan,3.34631e-05,3.93443e-05,-nan,-nan,3.60115e-15
991,1.05916e+06,0,-0.804328,-nan,3.34632e-05,3.93444e-05,-nan,-nan,3.60097e-15
992,1.05916e+06,0,-0.804328,-nan,3.34632e-05,3.93445e-05,-nan,-nan,3.6008e-15
993,1.05916e+06,0,-0.804328,-nan,3.34633e-05,3.93446e-05,-nan,-nan,3.60063e-15
994,1.05916e+06,0,-0.804328,-nan,3.34633e-05,3.93447e-05,-nan,-nan,3.60046e-15
995,1.05916e+06,0,-0.804328,-nan,3.34634e-05,3.93448e-05,-nan,-nan,3.60028e-15
996,1.05916e+06,0,-0.804328,-nan,3.34634e-05,3.93449e-05,-nan,-nan,3.60011e-15
997,1.05916e+06,0,-0.804328,-nan,3.34635e-05,3.93451e-05,-nan,-nan,3.59994e-15
998,1.05916e+06,0,-0.804328,-nan,3.34635e-05,3.93452e-05,-nan,-nan,3.59977e-15
999,1.05916e+06,0,-0.804328,-nan,3.34636e-05,3.93453e-05,-nan,-nan,3.59959e-15
1000,1.05916e+06,0,-0.804328,-nan,3.34636e-05,3.93454e-05,-nan,-nan,3.59942e-15
1001,1.05916e+06,0,-0.804328,-nan,3.34636e-05,3.93455e-05,-nan,-nan,3.59925e-15
1002,1.05916e+06,0,-0.804329,-nan,3.34637e-05,3.93456e-05,-nan,-nan,3.59908e-15
1003,1.05916e+06,0,-0.804329,-nan,3.34637e-05,3.93457e-05,-nan,-nan,3.59891e-15
1004,1.05916e+06,0,-0.804329,-nan,3.34638e-05,3.93458e-05,-nan,-nan,3.59873e-15
1005,1.05916e+06,0,-0.804329,-nan,3.34638e-05,3.93459e-05,-nan,-nan,3.59856e-15
1006,1.05916e+06,0,-0.804329,-nan,3.34639e-05,3.93459e-05,-nan,-nan,3.59839e-15
1007,1.05916e+06,0,-0.804329,-nan,3.34639e-05,3.9346e-05,-nan,-nan,3.59822e-15
1008,1.05916e+06,0,-0.804329,-nan,3.34639e-05,3.93461e-05,-nan,-nan,3.59804e-15
1009,1.05916e+06,0,-0.804329,-nan,3.3464e-05,3.93462e-05,-nan,-nan,3.59787e-15
1010,1.05916e+06,0,-0.804329,-nan,3.3464e-05,3.93463e-05,-nan,-nan,3.5977e-15
1011,1.05916e+06,0,-0.804329,-nan,3.34641e-05,3.93464e-05,-nan,-nan,3.59753e-15
1012,1.05915e+06,0,-0.804329,-nan,3.34641e-05,3.93465e-05,-nan,-nan,3.59736e-15
1013,1.05915e+06,0,-0.804329,-nan,3.34641e-05,3.93466e-05,-nan,-nan,3.59718e-15
1014,1.05915e+06,0,-0.804329,-nan,3.34642e-05,3.93467e-05,-nan,-nan,3.59701e-15
1015,1.05915e+06,0,-0.804329,-nan,3.34642e-05,3.93467e-05,-nan,-nan,3.59684e-15
1016,1.05915e+06,0,-0.804329,-nan,3.34643e-05,3.93468e-05,-nan,-nan,3.59667e-15
1017,1.05915e+06,0,-0.804329,-nan,3.34643e-05,3.93469e-05,-nan,-nan,3.59649e-15
1018,1.05915e+06,0,-0.804329,-nan,3.34643e-05,3.9347e-05,-nan,-nan,3.59632e-15
1019,1.05915e+06,0,-0.804329,-nan,3.34644e-05,3.93471e-05,-nan,-nan,3.59615e-15
1020,1.05915e+06,0,-0.804329,-nan,3.34644e-05,3.93472e-05,-nan,-nan,3.59598e-15
1021,1.05915e+06,0,-0.80433,-nan,3.34644e-05,3.93472e-05,-nan,-nan,3.59581e-15
1022,1.05915e+06,0,-0.80433,-nan,3.34645e-05,3.93473e-05,-nan,-nan,3.59563e-15
1023,1.05915e+06,0,-0.80433,-nan,3.34645e-05,3.93474e-05,-nan,-nan,3.59546e-15
1024,1.05915e+06,0,-0.80433,-nan,3.34645e-05,3.93475e-05,-nan,-nan,3.59529e-15
1025,1.05915e+06,0,-0.80433,-nan,3.34646e-05,3.93475e-05,-nan,-nan,3.59512e-15
1026,1.05915e+06,0,-0.80433,-nan,3.34646e-05,3.93476e-05,-nan,-nan,3.59494e-15
1027,1.05915e+06,0,-0.80433,-nan,3.34646e-05,3.93477e-05,-nan,-nan,3.59477e-15
1028,1.05915e+06,0,-0.80433,-nan,3.34647e-05,3.93478e-05,-nan,-nan,3.5946e-15
1029,1.05915e+06,0,-0.80433,-nan,3.34647e-05,3.93478e-05,-nan,-nan,3.59443e-15
1030,1.05915e+06,0,-0.80433,-nan,3.34647e-05,3.93479e-05,-nan,-nan,3.59426e-15
1031,1.05915e+06,0,-0.80433,-nan,3.34648e-05,3.9348e-05,-nan,-nan,3.59408e-15
1032,1.05915e+06,0,-0.80433,-nan,3.34648e-05,3.9348e-05,-nan,-nan,3.59391e-15
1033,1.05915e+06,0,-0.80433,-nan,3.34648e-05,3.93481e-05,-nan,-nan,3.59374e-15
1034,1.05915e+06,0,-0.80433,-nan,3.34648e-05,3.93482e-05,-nan,-nan,3.59357e-15
1035,1.05915e+06,0,-0.80433,-nan,3.34649e-05,3.93482e-05,-nan,-nan,3.59339e-15
1036,1.05915e+06,0,-0.80433,-nan,3.34649e-05,3.93483e-05,-nan,-nan,3.59322e-15
1037,1.05915e+06,0,-0.80433,-nan,3.34649e-05,3.93484e-05,-nan,-nan,3.59305e-15
1038,1.05915e+06,0,-0.80433,-nan,3.3465e-05,3.93484e-05,-nan,-nan,3.59288e-15
1039,1.05915e+06,0,-0.80433,-nan,3.3465e-05,3.93485e-05,-nan,-nan,3.59271e-15
1040,1.05915e+06,0,-0.80433,-nan,3.3465e-05,3.93486e-05,-nan,-nan,3.59253e-15
1041,1.05915e+06,0,-0.80433,-nan,3.3465e-05,3.93486e-05,-nan,-nan,3.59236e-15
1042,1.05915e+06,0,-0.80433,-nan,3.34651e-05,3.93487e-05,-nan,-nan,3.59219e-15
1043,1.05915e+06,0,-0.80433,-nan,3.34651e-05,3.93488e-05,-nan,-nan,3.59202e-15
1044,1.05915e+06,0,-0.80433,-nan,3.34651e-05,3.93488e-05,-nan,-nan,3.59185e-15
